names,scores,logfoldchanges,pvals,pvals_adj,log2fc
IGHG4,5.631309,-0.9476777,1.7884679256453037e-08,3.949427709298413e-08,-0.9476777
LRP8,5.6307926,1.0623791,1.7938346441231108e-08,3.9609279984105576e-08,1.0623791
FUS,5.630642,0.15023811,1.7954019463929288e-08,3.9640375835019075e-08,0.15023811
ENPP4,5.615899,0.07761829,1.9554277823480723e-08,4.316591244295997e-08,0.07761829
GTPBP1,5.6057386,-0.48631307,2.0736884948927303e-08,4.576840190560571e-08,-0.48631307
LINC00200,5.6056876,4.4180236,2.0742983210052233e-08,4.577780809889084e-08,4.4180236
ZSCAN30,5.603833,0.5535693,2.0966243909996303e-08,4.626642722596298e-08,0.5535693
SECTM1,5.6024218,0.67042786,2.113773328519401e-08,4.664072564397903e-08,0.67042786
ARMC2,5.6022987,0.34258997,2.1152773459622528e-08,4.6669780848646733e-08,0.34258997
RSU1,5.6014595,-0.3284911,2.1255440581382135e-08,4.689214686008607e-08,-0.3284911
CABLES2,5.6012144,1.7291027,2.1285522840514337e-08,4.69543564465045e-08,1.7291027
PDPR,5.599901,-0.15547945,2.1447381787431652e-08,4.730721934477558e-08,-0.15547945
DNAH7,5.598882,3.5675035,2.157383831399666e-08,4.758193838727612e-08,3.5675035
GZF1,5.5984807,-0.19458285,2.162385873781128e-08,4.7688040941114905e-08,-0.19458285
ZNRD1-AS1,5.5959682,0.731905,2.1939391115383663e-08,4.8379618040796936e-08,0.731905
EVI5L,5.592393,0.92928225,2.239609756936446e-08,4.9382355073998045e-08,0.92928225
FRGCA,5.5909357,4.4996247,2.2584908245099367e-08,4.979426922214682e-08,4.4996247
COL2A1,5.588519,2.9104772,2.2901411256195765e-08,5.0487616377747576e-08,2.9104772
ABCC8,5.5878243,4.6232247,2.2993184371190158e-08,5.068545337996614e-08,4.6232247
MTMR1,5.5875316,0.55971444,2.3031965091730048e-08,5.0766450954244836e-08,0.55971444
FAM229A,5.586883,1.574123,2.3118109708773973e-08,5.0951823228170544e-08,1.574123
SCLY,5.584497,0.48091528,2.3437778707753596e-08,5.165180000425903e-08,0.48091528
ZNF333,5.582251,0.2255261,2.37425114517942e-08,5.231411499680669e-08,0.2255261
CHMP1B,5.5818133,-0.6261206,2.380236411456165e-08,5.244135851897457e-08,-0.6261206
SLC16A5,5.580929,1.3530803,2.3923763691439814e-08,5.270416770097395e-08,1.3530803
ZNF287,5.576231,0.65894383,2.4578530641192232e-08,5.413705339692487e-08,0.65894383
PHLPP1,5.574552,0.48687947,2.481676966947611e-08,5.465214396598914e-08,0.48687947
KREMEN1,5.573788,0.66360587,2.492586387385484e-08,5.4887544945545905e-08,0.66360587
HPD,5.572746,4.254382,2.5075536573024214e-08,5.5212251581642486e-08,4.254382
TTC21A,5.5634394,0.8824768,2.6450844199178566e-08,5.823531119527682e-08,0.8824768
KIF1A,5.562505,6.0977883,2.6592976907286058e-08,5.853789609395263e-08,6.0977883
OR2A1-AS1,5.561026,0.8020528,2.6819323176811666e-08,5.9030928814868384e-08,0.8020528
RP11-554J4.1,5.560046,0.35796255,2.6970325017973973e-08,5.93580515383222e-08,0.35796255
GPAM,5.5593534,0.9355909,2.7077627084734145e-08,5.9588947677334513e-08,0.9355909
GRK4,5.555011,0.30957067,2.7759487369001817e-08,6.108410501828287e-08,0.30957067
AP1M1,5.551411,-0.4507887,2.833725606614402e-08,6.23444644272526e-08,-0.4507887
ATG4C,5.5492015,-0.25718033,2.8697690340564546e-08,6.313187954454615e-08,-0.25718033
SERPINA6,5.5483255,4.794522,2.8841869299829076e-08,6.344345888076592e-08,4.794522
LINC01515,5.5475197,2.179882,2.8975017823445037e-08,6.373072172284606e-08,2.179882
PARD3B,5.544568,0.8112649,2.946806611343188e-08,6.480946567932915e-08,0.8112649
SNAPC4,5.543783,0.5095159,2.9600547318124514e-08,6.509508981022407e-08,0.5095159
TMEM201,5.54306,0.78373754,2.972310719276084e-08,6.53588473001014e-08,0.78373754
AQP11,5.542061,1.9107276,2.9893234218614555e-08,6.572714557355607e-08,1.9107276
DHX37,5.5405464,0.41687495,3.015291297822899e-08,6.629226158125896e-08,0.41687495
CCDC142,5.5403576,0.2955849,3.018543077008077e-08,6.635790041501044e-08,0.2955849
LINC00960,5.533723,1.4585613,3.135044442623019e-08,6.890684491778855e-08,1.4585613
COL16A1,5.5327806,-0.3419436,3.15193740983322e-08,6.927203651464704e-08,-0.3419436
FBXL19-AS1,5.5301175,1.7257539,3.200163141548412e-08,7.03257221452678e-08,1.7257539
TBC1D30,5.5292163,1.7220297,3.2166414938902926e-08,7.068161364439644e-08,1.7220297
ZNRF1,5.5273104,-0.30337304,3.251776542834424e-08,7.144736349337477e-08,-0.30337304
ADGRB2,5.5272284,2.8269632,3.2532977651771716e-08,7.147448738989191e-08,2.8269632
RIC3,5.526262,-0.41670305,3.271254607202148e-08,7.186266290096762e-08,-0.41670305
TMEM217,5.526213,1.2245486,3.272168309927856e-08,7.187640065348226e-08,1.2245486
RTN1,5.522334,1.0157056,3.345251855806721e-08,7.346880441382742e-08,1.0157056
UGT8,5.5221043,1.2441928,3.3496332337207705e-08,7.355854780808532e-08,1.2441928
MUC20,5.5220823,1.9872833,3.350053558916303e-08,7.356129762430117e-08,1.9872833
RP13-270P17.3,5.5173516,1.3038803,3.441465255743899e-08,7.555522673060434e-08,1.3038803
RPS6KA6,5.5140133,2.8986886,3.507416249641253e-08,7.698957806869278e-08,2.8986886
RP11-253M7.1,5.5054717,3.4270873,3.681813937445289e-08,8.081058027533566e-08,3.4270873
TBCCD1,5.5007977,0.01498749,3.780772119603297e-08,8.29679607582986e-08,0.01498749
AGT,5.4996824,1.3535807,3.804758959888601e-08,8.347964667999575e-08,1.3535807
RNF38,5.498811,-0.30294952,3.8236168369810296e-08,8.388602085497811e-08,-0.30294952
FIZ1,5.4944606,1.0248642,3.9190687431773774e-08,8.597256583752749e-08,1.0248642
ZNF573,5.4941187,0.34729964,3.926659195188455e-08,8.613149749952713e-08,0.34729964
APBB3,5.491593,0.01368174,3.983243592768245e-08,8.736499167350113e-08,0.01368174
ZNF646,5.490997,0.6092466,3.996718578581603e-08,8.765282773913743e-08,0.6092466
WDR37,5.49076,-0.3568569,4.0020801783864794e-08,8.77626925368521e-08,-0.3568569
GNGT1,5.4893355,7.478591,4.0344891220096135e-08,8.846561430711966e-08,7.478591
CCDC171,5.486789,0.82779074,4.093048700488353e-08,8.973388298775126e-08,0.82779074
ACVR2B,5.486281,1.2896414,4.1048414652327956e-08,8.998450725869132e-08,1.2896414
GLTSCR1,5.4859195,0.5444824,4.113240393250481e-08,9.01606958165272e-08,0.5444824
DTL,5.4857235,1.2026715,4.1178002104473124e-08,9.02527089121781e-08,1.2026715
MOGAT2,5.4842095,6.40964,4.153223533876351e-08,9.102110341914525e-08,6.40964
SESN1,5.4814677,-0.42526692,4.218114512117148e-08,9.2435112477841e-08,-0.42526692
GPR137B,5.480904,-0.3934306,4.231580414914795e-08,9.2722050810989e-08,-0.3934306
HJURP,5.4760103,1.4709677,4.3502235927927916e-08,9.531337215218943e-08,1.4709677
WDFY3,5.475452,0.14713205,4.36396706650139e-08,9.560608812329068e-08,0.14713205
OTUB2,5.4720707,1.8707486,4.448073045758614e-08,9.743156134589188e-08,1.8707486
C19orf45,5.469235,4.5862617,4.5198239319645577e-08,9.899450940346237e-08,4.5862617
SEPT3,5.468126,3.675802,4.548188050268953e-08,9.96069965990636e-08,3.675802
AREL1,5.4652786,0.11469559,4.6218072678931424e-08,1.0121039248596359e-07,0.11469559
MAN2B2,5.464106,-0.18343493,4.652458800228189e-08,1.0187266383809562e-07,-0.18343493
TMEM211,5.4633265,6.2348824,4.6729447119644914e-08,1.023122466711804e-07,6.2348824
ZDHHC23,5.462135,1.8537703,4.704428557831193e-08,1.0299252648959964e-07,1.8537703
NFKBIE,5.4567657,-0.2844345,4.848860689560051e-08,1.0612656985570586e-07,-0.2844345
IRX6,5.450925,4.495396,5.010859460719608e-08,1.0965296618150969e-07,4.495396
RP11-379F12.3,5.4472737,5.4701304,5.114775161907606e-08,1.1191713523601728e-07,5.4701304
NINL,5.4466233,1.2101395,5.133506315454669e-08,1.1231713501741292e-07,1.2101395
RP11-849H4.2,5.4457316,0.61157453,5.1592908373830806e-08,1.1287137326965776e-07,0.61157453
FLJ21408,5.442947,1.4083887,5.240627355706563e-08,1.1464073549424966e-07,1.4083887
SWT1,5.4412513,0.6551486,5.290762522899522e-08,1.1572730555310318e-07,0.6551486
NTRK2,5.4411325,-0.0014392183,5.294296794507645e-08,1.157944513439432e-07,-0.0014392183
RP11-126H7.4,5.4401703,7.4378824,5.322960022609912e-08,1.1641114623933784e-07,7.4378824
RASIP1,5.435186,-0.16765673,5.473930497560899e-08,1.19702312056058e-07,-0.16765673
HIST1H4E,5.4334655,1.702126,5.526996250843627e-08,1.208521364427887e-07,1.702126
GYG2,5.4329963,4.3863387,5.5415543206179626e-08,1.2115983207617222e-07,4.3863387
KIAA1524,5.429797,0.33461753,5.641810812097957e-08,1.2334100869423413e-07,0.33461753
FAM193A,5.428028,-0.20019937,5.698013124850692e-08,1.245587767808061e-07,-0.20019937
F7,5.421839,5.196401,5.898891878756264e-08,1.2893868630459258e-07,5.196401
RP13-942N8.1,5.420795,0.61206937,5.9334623578335876e-08,1.2968296027507043e-07,0.61206937
RP1-267D11.6,5.420705,0.35145897,5.936448481824563e-08,1.2973685017222592e-07,0.35145897
PDGFC,5.420513,0.30653203,5.942820939847721e-08,1.2986473004960474e-07,0.30653203
RP11-774O3.3,5.419556,1.7925731,5.974723518317394e-08,1.3055043227655826e-07,1.7925731
NTN1,5.41947,2.5829372,5.977606941854916e-08,1.3060198811431107e-07,2.5829372
FIGN,5.4194026,1.3010644,5.979851948957355e-08,1.306395876701665e-07,1.3010644
RAD52,5.4193854,0.72658426,5.980428157954803e-08,1.3064072622324016e-07,0.72658426
WASF1,5.419175,0.82928425,5.987461392645773e-08,1.3078290407858497e-07,0.82928425
RP11-15A1.3,5.4186745,0.76037866,6.004260729529593e-08,1.3113835731620446e-07,0.76037866
RP5-1198O20.4,5.4183393,2.1192427,6.015525420801253e-08,1.3137287731234697e-07,2.1192427
CDKL3,5.416412,0.8681648,6.080689408770384e-08,1.3278435820623686e-07,0.8681648
SERPINE2,5.4092827,0.06601607,6.327768284150474e-08,1.3814352777983785e-07,0.06601607
ST5,5.406144,-0.16857323,6.439602440796972e-08,1.4057270342564685e-07,-0.16857323
CARD18,5.405457,5.41063,6.464333033702145e-08,1.4110020099044952e-07,5.41063
ZBTB14,5.404872,0.4088164,6.485474255309674e-08,1.4154926605560306e-07,0.4088164
DOCK9,5.404174,-0.4359051,6.510780327311128e-08,1.420891448247982e-07,-0.4359051
TMEM19,5.4026475,-0.17124818,6.566446664161504e-08,1.4329144357660317e-07,-0.17124818
ZNF700,5.3971343,0.35160017,6.771376819509964e-08,1.4773751420562353e-07,0.35160017
CLASP1,5.3935986,-0.31418848,6.906049853293753e-08,1.5066261569495306e-07,-0.31418848
PLA2G6,5.3927007,0.28678015,6.940658547241885e-08,1.5140438925973437e-07,0.28678015
CTD-2366F13.1,5.3915606,1.667523,6.984850076028283e-08,1.5235505586730573e-07,1.667523
KCNJ11,5.390097,4.896732,7.041965562639673e-08,1.5358743160374408e-07,4.896732
GDPD5,5.385579,0.1879928,7.221174643801183e-08,1.574547063908608e-07,0.1879928
RCBTB1,5.384316,0.06270964,7.272075777345217e-08,1.5855071538693627e-07,0.06270964
C14orf28,5.3840737,0.22846755,7.28185767760303e-08,1.5875010174008285e-07,0.22846755
ENTPD1-AS1,5.3803916,0.29649946,7.432388741605758e-08,1.620034576442871e-07,0.29649946
ABHD17B,5.3801117,-0.38410112,7.4439558858491e-08,1.6224139928876496e-07,-0.38410112
ZNF786,5.3789473,0.63629854,7.49225945407681e-08,1.6326562760011599e-07,0.63629854
ASTN2,5.3768406,0.79145646,7.580417611353853e-08,1.6517226380963067e-07,0.79145646
SMURF2,5.374787,-0.41987664,7.667342823507325e-08,1.67037104144002e-07,-0.41987664
GDPGP1,5.374154,1.0151131,7.694306837561587e-08,1.6760988074796616e-07,1.0151131
C14orf132,5.373652,0.6239007,7.715764100241843e-08,1.680481625939136e-07,0.6239007
THAP10,5.3700466,1.446308,7.871636704722342e-08,1.7142782468863693e-07,1.446308
GHR,5.3661785,1.4895322,8.04223406833435e-08,1.7511248132544582e-07,1.4895322
ZNF419,5.356248,0.5047281,8.496780965826728e-08,1.8499367554822504e-07,0.5047281
XYLT2,5.356207,0.56721246,8.498722127999467e-08,1.850197785892076e-07,0.56721246
PTPN4,5.35516,-0.6915435,8.548067664638881e-08,1.8607779466985713e-07,-0.6915435
NAAA,5.3529625,-0.489153,8.652577920178188e-08,1.8833636903272937e-07,-0.489153
RASAL2,5.3516207,-0.23814394,8.716991157930303e-08,1.8970528950037424e-07,-0.23814394
RP3-467N11.1,5.351132,1.241191,8.740586365213619e-08,1.9020217924546476e-07,1.241191
RP13-890H12.2,5.344533,4.388565,9.065050728162622e-08,1.9722834904504642e-07,4.388565
ALG10,5.339519,0.4277337,9.319357015323428e-08,2.0274359602109188e-07,0.4277337
IL17RD,5.339449,0.88829786,9.322951784138623e-08,2.0280410081440218e-07,0.88829786
ZNF384,5.3389688,0.047603462,9.347676062448453e-08,2.0332418953634608e-07,0.047603462
FAM73B,5.3373275,0.00077630364,9.43264644862416e-08,2.051545048641955e-07,0.00077630364
EML3,5.3348346,-0.40730262,9.563164385903373e-08,2.0795690364425837e-07,-0.40730262
YBX2,5.3306804,5.29844,9.784556813077258e-08,2.1275265847834682e-07,5.29844
IGF2BP2,5.3301473,0.9194616,9.813312215873056e-08,2.1335929664637387e-07,0.9194616
GALNT18,5.318925,-0.129206,1.0438229520230785e-07,2.269065555514021e-07,-0.129206
RAVER2,5.3170724,1.0288448,1.0545010108732767e-07,2.2918778182961173e-07,1.0288448
ZNF445,5.3168755,0.30707392,1.0556427077664496e-07,2.2941591784214725e-07,0.30707392
CCDC121,5.3133106,1.1946702,1.0765142828612476e-07,2.3387024166709357e-07,1.1946702
PPP5D1,5.30932,1.2496667,1.1003506526859592e-07,2.390069773396907e-07,1.2496667
ANO8,5.306598,1.5854878,1.1169014633950142e-07,2.425808380068617e-07,1.5854878
SLC13A2,5.296137,5.170668,1.1827832525176001e-07,2.568450051006727e-07,5.170668
FBXO30,5.2937055,0.2362296,1.198623457047782e-07,2.602620811309239e-07,0.2362296
RTN4RL1,5.292215,3.8852289,1.208436702384151e-07,2.6237001724875647e-07,3.8852289
NSUN3,5.2879868,-0.094500355,1.23669844280066e-07,2.6845930578848775e-07,-0.094500355
FIBCD1,5.28589,4.327957,1.2509490324134866e-07,2.715291408130528e-07,4.327957
SZT2,5.2836647,0.11671543,1.2662507579899302e-07,2.7482657940282966e-07,0.11671543
LRRIQ3,5.280605,1.6593314,1.2875820469606115e-07,2.79431984020435e-07,1.6593314
ZNF880,5.2785845,-0.26035547,1.301854926157703e-07,2.825048989669458e-07,-0.26035547
ST3GAL1,5.2780237,-0.4924922,1.305845146904474e-07,2.8332145510390655e-07,-0.4924922
PDGFA,5.2752886,-0.30599934,1.3254725497946493e-07,2.8750482290925183e-07,-0.30599934
RIPK1,5.27438,-0.24854964,1.3320558224397453e-07,2.889076436609722e-07,-0.24854964
FAM184A,5.2695327,0.12801708,1.3677146925851264e-07,2.965830602689354e-07,0.12801708
WASIR2,5.266151,5.0321617,1.393139021459233e-07,3.0205076444215273e-07,5.0321617
RP11-465B22.8,5.264955,5.570886,1.4022353201725332e-07,3.0399651962028815e-07,5.570886
ZNF202,5.258492,0.9036118,1.452414547454701e-07,3.148477034907673e-07,0.9036118
RADIL,5.256152,1.4418744,1.4710047694556736e-07,3.1884987728888324e-07,1.4418744
MED18,5.2536087,0.5162445,1.4914774851488424e-07,3.232312578012971e-07,0.5162445
GINS4,5.250252,0.31034687,1.518913106360095e-07,3.291484569437372e-07,0.31034687
MACF1,5.246655,-0.4381817,1.5488566054518702e-07,3.356080372400797e-07,-0.4381817
AC009299.3,5.24355,0.86759484,1.5751618934122954e-07,3.4121891472224113e-07,0.86759484
SIDT2,5.238976,-0.12094635,1.6147011031011568e-07,3.497232982622516e-07,-0.12094635
ZFAND4,5.2368517,0.38427287,1.633388927791565e-07,3.5374010254613676e-07,0.38427287
ZNF774,5.232746,2.7272942,1.670102044159354e-07,3.61596748499611e-07,2.7272942
VWA2,5.232157,4.3885612,1.675431817437846e-07,3.6271920195651547e-07,4.3885612
KIF14,5.232111,1.1802348,1.6758487542736857e-07,3.627779582959632e-07,1.1802348
ERVMER34-1,5.2306156,3.8965385,1.6894626290441502e-07,3.6566149999291075e-07,3.8965385
RP11-20F24.2,5.225089,7.0226684,1.7407143958860068e-07,3.766234506227801e-07,7.0226684
CENPK,5.224113,-0.23909591,1.7499173902154853e-07,3.785817634603489e-07,-0.23909591
TMX3,5.2232327,-0.4350035,1.7582599039896233e-07,3.803535939143395e-07,-0.4350035
DIRAS3,5.216711,1.6576221,1.8212796751126725e-07,3.938837277592711e-07,1.6576221
TSPAN8,5.2154694,1.7583542,1.8335249459989635e-07,3.9646318814118807e-07,1.7583542
RP11-479O9.4,5.2138233,0.80554515,1.8498785162190634e-07,3.9996462636648965e-07,0.80554515
TMPO-AS1,5.2128997,0.9968836,1.8591142665492104e-07,4.0192663766064327e-07,0.9968836
TTC39B,5.209872,-0.31439865,1.8897121624722207e-07,4.0850624467908286e-07,-0.31439865
CAMKK1,5.2094665,0.9813818,1.8938450283964403e-07,4.093641607946416e-07,0.9813818
GAB2,5.2094045,0.06443589,1.89447735104787e-07,4.094653336475354e-07,0.06443589
IRX4,5.2073197,1.3194762,1.9158771941427727e-07,4.140547149158739e-07,1.3194762
FGFBP1,5.204663,5.30832,1.9434935435531563e-07,4.1991387327857783e-07,5.30832
B3GALT6,5.1991982,0.45150965,2.0015020409961608e-07,4.323723145498856e-07,0.45150965
SLC28A3,5.198278,2.3156183,2.0114341952816644e-07,4.344802442442465e-07,2.3156183
FAM196A,5.19789,4.347886,2.0156332095313776e-07,4.3534952789176547e-07,4.347886
CLEC2L,5.1952105,4.900516,2.0448814831803372e-07,4.4160045777165824e-07,4.900516
C2orf42,5.195206,0.12647982,2.044928825794621e-07,4.4160045777165824e-07,0.12647982
ZNF780B,5.1951036,0.37534922,2.046057007235523e-07,4.418058127110177e-07,0.37534922
APAF1,5.1934237,-0.23243704,2.0646143158996132e-07,4.4577428369363065e-07,-0.23243704
ATP7B,5.1931396,2.7846038,2.0677703577008423e-07,4.464170423212272e-07,2.7846038
CCDC85B,5.1916656,-0.22773246,2.0842091416590595e-07,4.499270916613439e-07,-0.22773246
ORAI2,5.1852703,-0.50152814,2.1570200455256464e-07,4.656047685730671e-07,-0.50152814
ENOX1,5.184551,1.815319,2.165361800663081e-07,4.673649112921345e-07,1.815319
AC093627.10,5.1801133,1.6594592,2.2175129820682036e-07,4.785381880704191e-07,1.6594592
TRIM46,5.179627,2.0487278,2.2233027494502237e-07,4.797460841027158e-07,2.0487278
AC099850.1,5.179361,1.0122813,2.226476715704984e-07,4.803893801815817e-07,1.0122813
ELAC1,5.1786985,0.08934433,2.2343921161473016e-07,4.820554983486566e-07,0.08934433
RP11-1055B8.9,5.1767507,2.6429343,2.2578359357756248e-07,4.870711931724708e-07,2.6429343
LINC01301,5.176245,2.4893098,2.2639562951940837e-07,4.883492434259512e-07,2.4893098
RASL11A,5.174638,-0.24756481,2.2835381266909585e-07,4.925305432553909e-07,-0.24756481
ZNF614,5.173425,0.42410067,2.298413242580612e-07,4.956960278405166e-07,0.42410067
LRP5L,5.1708083,0.50969774,2.330832839721213e-07,5.026444346027396e-07,0.50969774
RAB35,5.167488,-0.5438351,2.372609075381051e-07,5.116092251040092e-07,-0.5438351
RP11-475O6.1,5.1640935,2.494655,2.416066751990915e-07,5.209350049898585e-07,2.494655
CEP152,5.163516,0.10627664,2.4235393910018625e-07,5.225010067419429e-07,0.10627664
C7orf60,5.161802,-0.12330727,2.445843196169298e-07,5.272639743225122e-07,-0.12330727
CYP39A1,5.1608524,1.144976,2.458277603777764e-07,5.298987013954369e-07,1.144976
GINS3,5.1592593,0.8135948,2.47928783502365e-07,5.343813909523088e-07,0.8135948
CCDC153,5.1589327,1.6896145,2.483613803478026e-07,5.352675192745699e-07,1.6896145
RP11-10L12.4,5.15515,0.86068565,2.5342809218310563e-07,5.46140058256097e-07,0.86068565
KCNC4,5.1545005,0.56874156,2.5430774786624216e-07,5.479883498497423e-07,0.56874156
ZNF136,5.153845,-0.34186792,2.551991487388009e-07,5.498616285428377e-07,-0.34186792
CDIPT-AS1,5.1519537,4.9133596,2.577866298569134e-07,5.553887054834296e-07,4.9133596
RP11-734K2.4,5.148917,0.5752697,2.619945332357325e-07,5.644056460087378e-07,0.5752697
RAPGEFL1,5.142723,2.4408555,2.707848173529618e-07,5.832414362876764e-07,2.4408555
ZBTB40,5.1425433,-0.010280197,2.7104392041994967e-07,5.837490758863043e-07,-0.010280197
C5AR2,5.1411,0.85777944,2.7313495960284605e-07,5.882017397857575e-07,0.85777944
CASC1,5.1403074,2.710323,2.742894813041864e-07,5.906369990039266e-07,2.710323
RAB23,5.1383085,0.26120302,2.7722222486811185e-07,5.969006132234106e-07,0.26120302
B3GNT5,5.135583,-0.04481522,2.812711276881299e-07,6.055661944966328e-07,-0.04481522
NOMO3,5.1341057,1.0969478,2.8348889481678605e-07,6.10288252966407e-07,1.0969478
RP11-126L15.4,5.133321,3.1275644,2.8467415227772616e-07,6.127869252009396e-07,3.1275644
YEATS2,5.131412,-0.084026344,2.875767679900451e-07,6.189816160683753e-07,-0.084026344
SESN2,5.1273613,-0.34023666,2.9383120688919445e-07,6.323344983274583e-07,-0.34023666
EGR4,5.1221137,1.0964185,3.0212995109865525e-07,6.501375423891729e-07,1.0964185
PTH2R,5.118702,2.233287,3.076456626785785e-07,6.618922349032389e-07,2.233287
RP11-81A22.5,5.11721,2.4212549,3.100882548140156e-07,6.670898358288571e-07,2.4212549
DUSP5,5.116633,-0.4314928,3.11038327690177e-07,6.690759746576666e-07,-0.4314928
RP4-758J18.10,5.115449,2.5891714,3.129954329857647e-07,6.732278158629871e-07,2.5891714
CCNE1,5.1143246,0.966701,3.1486574508316994e-07,6.771922715865554e-07,0.966701
BCORL1,5.1140013,0.5799136,3.1540557551638663e-07,6.78294778785003e-07,0.5799136
LRIG2,5.111661,0.10433441,3.1933839314746033e-07,6.866932475833975e-07,0.10433441
AL589743.1,5.1103587,1.0311487,3.215474187104825e-07,6.913838097296815e-07,1.0311487
ARNTL2,5.110116,0.49611363,3.2196098352738767e-07,6.922133376218037e-07,0.49611363
CTB-58E17.1,5.109026,0.33438814,3.238235044697305e-07,6.961576969311748e-07,0.33438814
ZZEF1,5.108874,-0.23972684,3.240847471370302e-07,6.966592352435971e-07,-0.23972684
ZNF550,5.107714,0.31346157,3.260795176182663e-07,7.008867927628286e-07,0.31346157
ZNF555,5.1043496,1.2446029,3.3193372241955907e-07,7.133470039445081e-07,1.2446029
TTN-AS1,5.0994124,-0.12522358,3.407092086797622e-07,7.321429693758992e-07,-0.12522358
TYRO3,5.0992093,1.3915931,3.4107555433790135e-07,7.328670237894033e-07,1.3915931
